"lat","lon","city","idx","stamp","pol","x","aqi","tz","utime","img"
36.2348483,137.9435231,"Shimadachi, Matsumoto, Nagano, Japan (日本松本松本市)",1800,1524740400,"pm25","1917","74","+0900","2018-04-26 20:00:00","_8wqwejZ337M5a57uaNKHsAA"
37.43805556,118.625,"Vocational College, Dongying (东营职业学院)",538,1524744000,"pm25","548","163","+0800","2018-04-26 20:00:00","_ASAA3_9DTjpTaGFuZ2Rvbmcv5Lic6JClL-iBjOS4muWtpumZog"
40.842299,111.749138,"Engineering University, Jinchuan Campus, Hohhot (呼和浩特工大金川校区)",947,1524740400,"pm25","940","127","+0800","2018-04-26 19:00:00","_ASkA1v9DTjptZXB3Y2Yv5ZG85ZKM5rWp54m5L-W3peWkp-mHkeW3neagoeWMug"
24.863869,121.21635,"Longtan, Taiwan (台灣龍潭)",1621,1524744000,"pm25","1606","114","+0800","2018-04-26 20:00:00","_Cwm38snPSy9JzAMA"
27.815619,114.416778,"Yichun (伊春)",1434,1524740400,"pm25","7881","157","+0800","2018-04-26 19:00:00","_y02s0HD2s8pNLdB_um7OsxlL9Z_uaHq6c__zKVufbmzQwZB6Pn_zs007n7auedq_A1P2yY61T2fvfTl524uFPZiyzzZMebFxIaaxz5bPf7ZsyrMNW57smKWpkFisEJmZnFGaBwA"
24.3411,102.4964,"Dayingjie town, Yuxi (玉溪大营街镇)",1098,1482379200,"pm25","3475","-","+0800","2016-12-22 11:00:00","_ARoA5f9DTjptZXAv546J5rqqL-Wkp-iQpeihl-mVhw"
37.9889584,138.3951928,"Hatano, Sado-shi, Niigata-ken, Japan (日本佐渡佐渡市)",2423,1524740400,"pm25","7702","42","+0900","2018-04-26 20:00:00","_8wqwerJ3wrMdC5_uaNKHsAA"
32.318255,109.715304,"Zhuxi County, Shiyan, Hubei (湖北十堰竹溪县)",1257,1497592800,"pm25","7760","-","+0800","2017-06-16 14:00:00","_c_az8ihNSs3Uf9rb-HTBBv3nq3c-27Xqad9-AA"
32.9069444,101.708333,"Aba County Environmental Protection Bureau, Ngawa Zong (阿坝阿坝县环保林业局)",1326,1516147200,"pm25","8997","-","+0800","2018-01-17 07:00:00","_c_azyk0t0H85Y__TuXOh1NO-_c_71j_ZP_fZvOlPdsx6urEBAA"
37.1152,79.9485,"dìqū zhàn, Hotan (和田地区地区站)",1379,1524744000,"pm25","7242","848","+0800","2018-04-26 20:00:00","_c_azyk0t0H86qef5lA1P52x42rNLH0I9Xz0TAA"
36.0756,103.712,"Worker hospital, Lanzhou (兰州职工医院)",927,1524740400,"pm25","1403","127","+0800","2018-04-26 19:00:00","_c_azyk0t0H_auuHp9nn6Lxp7nm5f-rRn98uZiwA"
29.3547,110.5594,"Weiyang Road, Zhangjiajie (张家界未央路)",1166,1524740400,"pm25","4454","61","+0800","2018-04-26 19:00:00","_ARoA5f9DTjptZXAv5byg5a6255WML-acquWkrui3rw"
28.1644444,105.433055,"Xuyong County Chinese Medicine Hospital, Luzhou (泸州叙永县中医医院)",1278,1511762400,"pm25","8950","-","+0800","2017-11-27 13:00:00","_c_azyk0t0H-2ecfT7fP0n_bPfLZhx9O-_U92rH3asxuIXs5cBAA"
35.0697,109.0697,"Wangyi District Government, Tongchuan (铜川王益区政府)",957,1524740400,"pm25","4416","87","+0800","2018-04-26 19:00:00","_AR0A4v9DTjptZXAv6ZOc5bedL-eOi-ebiuWMuuaUv-W6nA"
19.540055,101.048298,"Huai Kon, Chaloem Phra Kiat, Nan, Thailand (ต.ห้วยโก๋น อ.เฉลิมพระเกียรติ จ.น่าน)",1553,1524736800,"pm25","8503","74","+0700","2018-04-26 17:00:00","_HYyxCYBAEARbsQILsAILsCDfSDH-4BNBRQxEEFHY62ZK8d5smd3Zpq5QLNGBDWhHC9ahgI0oFegssRZ5uaEHzWhCK7p-HtCbpUyiD9zo_S5hPbo9fA"
33.0014,97,"yùshù, jiégǔ, Yushu (玉树州玉树县结古镇)",1488,1524744000,"pm25","7570","50","+0800","2018-04-26 20:00:00","_c_azyk0t0H_e1_lswcSn2-fBWH37n--e_LR_ycup7QA"
